,Member,Bill,Link,Vote,Question
4533,400160,116566, https://www.govtrack.us/congress/votes/114-2015/h267 ,No,H.R. 1335: Strengthening Fishing Communities and Increasing Flexibility in Fisheries Management Act
4534,400160,116817, https://www.govtrack.us/congress/votes/114-2015/h464 ,No,H.Res. 370: Providing for consideration of the bill (H.R. 3009) to amend section 241(i) of the Immigration and Nationality Act ...
4535,412429,116236, https://www.govtrack.us/congress/votes/114-2015/h78 ,Yea,H.Res. 101: Providing for consideration of the bill (H.R. 644) to amend the Internal Revenue Code of 1986 to permanently ...
4536,412429,117213, https://www.govtrack.us/congress/votes/114-2015/h467 ,Yea,S. 1482: Need-Based Educational Aid Act of 2015
4537,412429,117215, https://www.govtrack.us/congress/votes/114-2015/h468 ,No,H.R. 1656: Secret Service Improvements Act of 2015
4538,412429,117214, https://www.govtrack.us/congress/votes/114-2015/h469 ,Yea,H.R. 2770: Keeping our Travelers Safe and Secure Act
4539,400162,116213, https://www.govtrack.us/congress/votes/114-2015/h60 ,No,"H.Res. 78: Providing for consideration of the bill (H.R. 527) to amend chapter 6 of title 5, United States Code ..."
4540,400162,116244, https://www.govtrack.us/congress/votes/114-2015/h84 ,Yea,H.R. 212: Drinking Water Protection Act
4541,400162,116245, https://www.govtrack.us/congress/votes/114-2015/h85 ,Yea,H.R. 734: Federal Communications Commission Consolidated Reporting Act of 2015
4542,400162,116289, https://www.govtrack.us/congress/votes/114-2015/h113 ,Yea,H.R. 647: Access to Life-Saving Trauma Care for All Americans Act
4543,400162,116287, https://www.govtrack.us/congress/votes/114-2015/h114 ,Yea,H.R. 648: Trauma Systems and Regionalization of Emergency Care Reauthorization Act
4544,400162,116288, https://www.govtrack.us/congress/votes/114-2015/h115 ,Yea,H.R. 876: NOTICE Act
4545,400162,116317, https://www.govtrack.us/congress/votes/114-2015/h133 ,No,H.Res. 163: Providing for consideration of the concurrent resolution (H. Con. Res. 27) establishing the budget for the United States ...
4546,400162,116315, https://www.govtrack.us/congress/votes/114-2015/h134 ,Yea,H.R. 216: Department of Veterans Affairs Budget Planning Reform Act of 2015
4547,400162,116385, https://www.govtrack.us/congress/votes/114-2015/h145 ,Yea,H.R. 1259: Helping Expand Lending Practices in Rural Communities Act
4548,400162,116386, https://www.govtrack.us/congress/votes/114-2015/h146 ,Yea,H.R. 1265: Bureau Advisory Commission Transparency Act
4549,400162,116384, https://www.govtrack.us/congress/votes/114-2015/h147 ,Yea,H.R. 1480: SAFE Act Confidentiality and Privilege Enhancement Act
4550,400162,116420, https://www.govtrack.us/congress/votes/114-2015/h162 ,Yea,H.Con.Res. 25: Authorizing the use of the Capitol Grounds for the National Peace Officers Memorial Service and the National Honor ...
4551,400162,116509, https://www.govtrack.us/congress/votes/114-2015/h226 ,Yea,H.R. 1191: Iran Nuclear Agreement Review Act of 2015
4552,400162,116674, https://www.govtrack.us/congress/votes/114-2015/h365 ,Yea,H.R. 2559: To designate the PFC Milton A. Lee Medal of Honor Memorial Highway in the State of Texas.
4553,400162,116697, https://www.govtrack.us/congress/votes/114-2015/h376 ,No,H.R. 1190: Protecting Seniors Access to Medicare Act of 2015
4554,400162,116696, https://www.govtrack.us/congress/votes/114-2015/h377 ,Yea,H.R. 805: Domain Openness Through Continued Oversight Matters Act of 2015
4555,400162,116698, https://www.govtrack.us/congress/votes/114-2015/h378 ,Yea,H.R. 2576: TSCA Modernization Act of 2015
4556,400162,116707, https://www.govtrack.us/congress/votes/114-2015/h387 ,Yea,H.R. 1615: DHS FOIA Efficiency Act of 2015
4557,400162,116766, https://www.govtrack.us/congress/votes/114-2015/h434 ,Yea,H.R. 2499: Veterans Entrepreneurship Act of 2015
4558,400162,116772, https://www.govtrack.us/congress/votes/114-2015/h435 ,Yea,H.R. 251: Homes for Heroes Act of 2015
4559,400162,117245, https://www.govtrack.us/congress/votes/114-2015/h490 ,Yea,S. 1359: E-Warranty Act of 2015
4560,400162,117268, https://www.govtrack.us/congress/votes/114-2015/h507 ,Yea,"H.R. 322: To designate the facility of the United States Postal Service located at 16105 Swingley Ridge Road in Chesterfield, ..."
4561,400162,117301, https://www.govtrack.us/congress/votes/114-2015/h534 ,Yea,H.R. 1553: Small Bank Exam Cycle Reform Act of 2015
4562,400162,117302, https://www.govtrack.us/congress/votes/114-2015/h535 ,Yea,H.R. 1839: RAISE Act of 2015
4563,400162,117858, https://www.govtrack.us/congress/votes/114-2015/h549 ,No,H.R. 702: To adapt to changing crude oil market conditions.
4564,400162,117911, https://www.govtrack.us/congress/votes/114-2015/h582 ,Yea,H.R. 1853: To direct the President to develop a strategy to obtain observer status for Taiwan in the International Criminal ...
4565,412427,116303, https://www.govtrack.us/congress/votes/114-2015/h127 ,Yea,H.Res. 152: Providing for consideration of the resolution (H. Res. 132) providing for the expenses of certain committees of the ...
4566,412427,116317, https://www.govtrack.us/congress/votes/114-2015/h133 ,Yea,H.Res. 163: Providing for consideration of the concurrent resolution (H. Con. Res. 27) establishing the budget for the United States ...
4567,412427,116713, https://www.govtrack.us/congress/votes/114-2015/h391 ,Yea,H.R. 91: Veterans Identification Card Act 2015
4568,412426,116203, https://www.govtrack.us/congress/votes/114-2015/h51 ,Yea,H.R. 361: Medical Preparedness Allowable Use Act
4569,412426,116205, https://www.govtrack.us/congress/votes/114-2015/h52 ,Yea,H.R. 615: Department of Homeland Security Interoperable Communications
4570,412426,116204, https://www.govtrack.us/congress/votes/114-2015/h53 ,Yea,H.R. 623: Social Media Working Group Act of 2015
4571,412426,116495, https://www.govtrack.us/congress/votes/114-2015/h216 ,Yea,H.R. 606: Dont Tax Our Fallen Public Safety Heroes Act
4572,412426,116496, https://www.govtrack.us/congress/votes/114-2015/h219 ,Yea,H.R. 1732: Regulatory Integrity Protection Act of 2015
4573,412426,116674, https://www.govtrack.us/congress/votes/114-2015/h365 ,Yea,H.R. 2559: To designate the PFC Milton A. Lee Medal of Honor Memorial Highway in the State of Texas.
4574,412422,116203, https://www.govtrack.us/congress/votes/114-2015/h51 ,Yea,H.R. 361: Medical Preparedness Allowable Use Act
4575,412422,116205, https://www.govtrack.us/congress/votes/114-2015/h52 ,Yea,H.R. 615: Department of Homeland Security Interoperable Communications
4576,412422,116204, https://www.govtrack.us/congress/votes/114-2015/h53 ,Yea,H.R. 623: Social Media Working Group Act of 2015
4577,412422,116275, https://www.govtrack.us/congress/votes/114-2015/h107 ,Yea,H.R. 294: Long-Term Care Veterans Choice Act
4578,412422,116311, https://www.govtrack.us/congress/votes/114-2015/h130 ,Yea,H.R. 360: Native American Housing Assistance and Self-Determination Reauthorization Act of 2015
4579,412422,116310, https://www.govtrack.us/congress/votes/114-2015/h131 ,Yea,H.Res. 162: Calling on the President to provide Ukraine with military assistance to defend its sovereignty and territorial integrity.
4580,412422,117245, https://www.govtrack.us/congress/votes/114-2015/h490 ,Yea,S. 1359: E-Warranty Act of 2015
4581,400004,116272, https://www.govtrack.us/congress/votes/114-2015/h106 ,Yea,H.R. 33: Protecting Volunteer Firefighters and Emergency Responders Act
4582,400004,116566, https://www.govtrack.us/congress/votes/114-2015/h267 ,Yea,H.R. 1335: Strengthening Fishing Communities and Increasing Flexibility in Fisheries Management Act
4583,400004,116684, https://www.govtrack.us/congress/votes/114-2015/h369 ,Yea,H.R. 2596: Intelligence Authorization Act for Fiscal Year 2016
4584,400004,116697, https://www.govtrack.us/congress/votes/114-2015/h376 ,Yea,H.R. 1190: Protecting Seniors Access to Medicare Act of 2015
4585,400004,116766, https://www.govtrack.us/congress/votes/114-2015/h434 ,Yea,H.R. 2499: Veterans Entrepreneurship Act of 2015
4586,412420,116203, https://www.govtrack.us/congress/votes/114-2015/h51 ,Yea,H.R. 361: Medical Preparedness Allowable Use Act
4587,412420,116205, https://www.govtrack.us/congress/votes/114-2015/h52 ,Yea,H.R. 615: Department of Homeland Security Interoperable Communications
4588,412420,116204, https://www.govtrack.us/congress/votes/114-2015/h53 ,Yea,H.R. 623: Social Media Working Group Act of 2015
4589,412420,116527, https://www.govtrack.us/congress/votes/114-2015/h241 ,Yea,H.R. 1313: Service Disabled Veteran Owned Small Business Relief Act
4590,412420,116525, https://www.govtrack.us/congress/votes/114-2015/h242 ,Yea,H.R. 1382: Boosting Rates of American Veteran Employment Act
4591,412420,116566, https://www.govtrack.us/congress/votes/114-2015/h267 ,Yea,H.R. 1335: Strengthening Fishing Communities and Increasing Flexibility in Fisheries Management Act
4592,412420,116675, https://www.govtrack.us/congress/votes/114-2015/h364 ,Yea,H.Res. 233: Expressing the sense of the House of Representatives that Iran should immediately release the three United States citizens ...
4593,412420,116674, https://www.govtrack.us/congress/votes/114-2015/h365 ,Yea,H.R. 2559: To designate the PFC Milton A. Lee Medal of Honor Memorial Highway in the State of Texas.
4594,412606,116317, https://www.govtrack.us/congress/votes/114-2015/h133 ,No,H.Res. 163: Providing for consideration of the concurrent resolution (H. Con. Res. 27) establishing the budget for the United States ...
4595,412606,116315, https://www.govtrack.us/congress/votes/114-2015/h134 ,Yea,H.R. 216: Department of Veterans Affairs Budget Planning Reform Act of 2015
4596,412606,116652, https://www.govtrack.us/congress/votes/114-2015/h333 ,Yea,H.R. 2393: Country of Origin Labeling Amendments Act of 2015
4597,412606,116675, https://www.govtrack.us/congress/votes/114-2015/h364 ,Yea,H.Res. 233: Expressing the sense of the House of Representatives that Iran should immediately release the three United States citizens ...
4598,412606,116772, https://www.govtrack.us/congress/votes/114-2015/h435 ,Yea,H.R. 251: Homes for Heroes Act of 2015
4599,412606,116801, https://www.govtrack.us/congress/votes/114-2015/h449 ,Yea,H.R. 2256: Veterans Information Modernization Act
4600,412606,117246, https://www.govtrack.us/congress/votes/114-2015/h491 ,No,H.Res. 412: Providing for consideration of the resolution (H. Res. 411) finding that the President has not complied with section ...
4601,412606,117265, https://www.govtrack.us/congress/votes/114-2015/h505 ,No,H.R. 3134: Defund Planned Parenthood Act of 2015
4602,412606,117282, https://www.govtrack.us/congress/votes/114-2015/h519 ,Yea,H.R. 2835: Border Jobs for Veterans Act of 2015
4603,412606,117297, https://www.govtrack.us/congress/votes/114-2015/h533 ,No,H.R. 3457: Justice for Victims of Iranian Terrorism Act
4604,412606,117902, https://www.govtrack.us/congress/votes/114-2015/h575 ,No,H.R. 1090: Retail Investor Protection Act
4605,412522,116272, https://www.govtrack.us/congress/votes/114-2015/h106 ,Yea,H.R. 33: Protecting Volunteer Firefighters and Emergency Responders Act
4606,412522,116616, https://www.govtrack.us/congress/votes/114-2015/h309 ,No,H.R. 2289: Commodity End-User Relief Act
4607,412522,116670, https://www.govtrack.us/congress/votes/114-2015/h363 ,No,H.R. 644: Trade Facilitation and Trade Enforcement Act of 2015
4608,412522,116801, https://www.govtrack.us/congress/votes/114-2015/h449 ,Yea,H.R. 2256: Veterans Information Modernization Act
4609,412523,116236, https://www.govtrack.us/congress/votes/114-2015/h78 ,No,H.Res. 101: Providing for consideration of the bill (H.R. 644) to amend the Internal Revenue Code of 1986 to permanently ...
4610,412523,116245, https://www.govtrack.us/congress/votes/114-2015/h85 ,Yea,H.R. 734: Federal Communications Commission Consolidated Reporting Act of 2015
4611,412523,116301, https://www.govtrack.us/congress/votes/114-2015/h125 ,No,H.R. 1030: Secret Science Reform Act of 2015
4612,412523,116709, https://www.govtrack.us/congress/votes/114-2015/h385 ,No,On Motion to Refer: H.Res. 341: Raising a question of the privileges of the House.
4613,412523,116755, https://www.govtrack.us/congress/votes/114-2015/h426 ,No,On Motion to Refer: H.Res. 355: Raising a question of the privileges of the House.
4614,412523,116762, https://www.govtrack.us/congress/votes/114-2015/h428 ,No,H.R. 2647: Resilient Federal Forests Act of 2015
4615,412523,116761, https://www.govtrack.us/congress/votes/114-2015/h430 ,No,"H.Res. 350: Providing for consideration of the bill (H.R. 6) to accelerate the discovery, development, and delivery of 21st century ..."
4616,412523,117237, https://www.govtrack.us/congress/votes/114-2015/h486 ,Yea,H.R. 3236: Surface Transportation and Veterans Health Care Choice Improvement Act of 2015
4617,412649,116125, https://www.govtrack.us/congress/votes/114-2015/h17 ,Yea,H.R. 203: Clay Hunt SAV Act
4618,412649,116244, https://www.govtrack.us/congress/votes/114-2015/h84 ,Yea,H.R. 212: Drinking Water Protection Act
4619,412649,116282, https://www.govtrack.us/congress/votes/114-2015/h112 ,Yea,H.R. 749: Passenger Rail Reform and Investment Act of 2015
4620,412649,116495, https://www.govtrack.us/congress/votes/114-2015/h216 ,Yea,H.R. 606: Dont Tax Our Fallen Public Safety Heroes Act
4621,412649,116504, https://www.govtrack.us/congress/votes/114-2015/h223 ,Yea,H.R. 36: Pain-Capable Unborn Child Protection Act
4622,412649,116616, https://www.govtrack.us/congress/votes/114-2015/h309 ,Yea,H.R. 2289: Commodity End-User Relief Act
4623,412649,116652, https://www.govtrack.us/congress/votes/114-2015/h333 ,Yea,H.R. 2393: Country of Origin Labeling Amendments Act of 2015
4624,412649,116661, https://www.govtrack.us/congress/votes/114-2015/h358 ,Yea,"H.R. 2685: Department of Defense Appropriations Act, 2016"
4625,412649,116675, https://www.govtrack.us/congress/votes/114-2015/h364 ,Yea,H.Res. 233: Expressing the sense of the House of Representatives that Iran should immediately release the three United States citizens ...
4626,412649,116772, https://www.govtrack.us/congress/votes/114-2015/h435 ,Yea,H.R. 251: Homes for Heroes Act of 2015
4627,412649,116801, https://www.govtrack.us/congress/votes/114-2015/h449 ,Yea,H.R. 2256: Veterans Information Modernization Act
4628,412649,117246, https://www.govtrack.us/congress/votes/114-2015/h491 ,Yea,H.Res. 412: Providing for consideration of the resolution (H. Res. 411) finding that the President has not complied with section ...
4629,412649,117265, https://www.govtrack.us/congress/votes/114-2015/h505 ,Yea,H.R. 3134: Defund Planned Parenthood Act of 2015
4630,412649,117282, https://www.govtrack.us/congress/votes/114-2015/h519 ,Yea,H.R. 2835: Border Jobs for Veterans Act of 2015
4631,412649,117297, https://www.govtrack.us/congress/votes/114-2015/h533 ,Yea,H.R. 3457: Justice for Victims of Iranian Terrorism Act
4632,412649,117902, https://www.govtrack.us/congress/votes/114-2015/h575 ,Yea,H.R. 1090: Retail Investor Protection Act
4633,412648,116244, https://www.govtrack.us/congress/votes/114-2015/h84 ,Yea,H.R. 212: Drinking Water Protection Act
4634,412648,116282, https://www.govtrack.us/congress/votes/114-2015/h112 ,Yea,H.R. 749: Passenger Rail Reform and Investment Act of 2015
4635,412648,116504, https://www.govtrack.us/congress/votes/114-2015/h223 ,Yea,H.R. 36: Pain-Capable Unborn Child Protection Act
4636,412648,116616, https://www.govtrack.us/congress/votes/114-2015/h309 ,Yea,H.R. 2289: Commodity End-User Relief Act
4637,412648,116652, https://www.govtrack.us/congress/votes/114-2015/h333 ,Yea,H.R. 2393: Country of Origin Labeling Amendments Act of 2015
4638,412648,116675, https://www.govtrack.us/congress/votes/114-2015/h364 ,Yea,H.Res. 233: Expressing the sense of the House of Representatives that Iran should immediately release the three United States citizens ...
